,location,total_sqft,bath,price,bhk
9261,Whitefield,2928.0,4.0,198.0,4
9263,Whitefield,2700.0,5.0,175.0,3
9264,Whitefield,1216.0,2.0,84.0,2
9265,Whitefield,2882.0,5.0,204.0,4
9266,Whitefield,1840.0,3.0,140.0,3
9267,Whitefield,1778.0,3.0,122.0,3
9268,Whitefield,1400.0,2.0,80.0,2
9269,Whitefield,3100.0,4.0,350.0,4
9270,Whitefield,650.0,1.0,25.0,1
9272,Whitefield,905.0,1.0,52.0,1
9276,Whitefield,810.0,1.0,21.0,1
9277,Whitefield,1216.0,2.0,69.06,2
9278,Whitefield,1216.0,2.0,75.0,2
9279,Whitefield,1355.0,2.0,78.0,2
9280,Whitefield,1255.0,2.0,77.0,2
9281,Whitefield,1216.0,2.0,73.0,2
9282,Whitefield,709.0,1.0,34.735,1
9286,Whitefield,1745.0,3.0,100.0,3
9287,Whitefield,3200.0,4.0,224.0,4
9289,Whitefield,825.0,1.0,44.9,1
9293,Whitefield,1870.0,3.0,138.0,3
9295,Whitefield,4400.0,5.0,525.0,4
9297,Whitefield,1862.0,3.0,125.0,3
9298,Whitefield,2403.0,5.0,360.0,4
9299,Whitefield,1655.0,3.0,113.0,3
9300,Whitefield,530.0,1.0,29.44,1
9302,Whitefield,905.0,1.0,50.0,1
9303,Whitefield,1600.0,3.0,82.0,3
9304,Whitefield,1230.0,4.0,80.0,4
9306,Whitefield,630.5,1.0,32.15,1
9307,Whitefield,905.0,1.0,52.0,1
9311,Whitefield,1216.0,2.0,83.0,2
9313,Whitefield,2500.0,3.0,280.0,3
9318,Whitefield,1216.0,2.0,75.0,2
9319,Whitefield,4000.0,4.0,380.0,4
9330,Whitefield,750.0,1.0,51.0,1
9334,Whitefield,1173.0,2.0,77.0,2
9335,Whitefield,1200.0,3.0,68.4,3
9338,Whitefield,1216.0,2.0,69.0,2
9339,Whitefield,3425.0,5.0,250.0,4
9340,Whitefield,3000.0,3.0,400.0,3
9341,Whitefield,4003.0,6.0,525.0,4
9346,Whitefield,4100.0,4.0,550.0,4
9347,Whitefield,2173.0,3.0,128.0,3
9349,Whitefield,905.0,1.0,62.0,1
9350,Whitefield,1870.0,3.0,138.0,3
9351,Whitefield,1320.0,2.0,99.26,2
9352,Whitefield,2901.0,4.0,190.0,3
9353,Whitefield,2403.0,4.0,270.0,4
9354,Whitefield,1485.0,2.0,96.51,2
9355,Whitefield,1755.0,3.0,101.0,3
9356,Whitefield,4800.0,5.0,550.0,4
9358,Whitefield,2225.0,3.0,149.0,3
9359,Whitefield,1250.0,2.0,82.0,2
9361,Whitefield,1800.0,4.0,178.0,4
9362,Whitefield,605.0,1.0,40.0,1
9365,Whitefield,2210.0,3.0,156.0,3
9366,Whitefield,1173.0,2.0,78.2,2
9367,Whitefield,1740.0,4.0,130.0,3
9368,Whitefield,5924.0,4.0,625.0,4
9369,Whitefield,1216.0,2.0,75.0,2
9371,Whitefield,1655.0,3.0,120.0,3
9372,Whitefield,4003.0,6.0,300.0,4
9374,Whitefield,4400.0,5.0,500.0,4
9375,Whitefield,1180.0,2.0,70.0,2
9377,Whitefield,2023.0,4.0,130.0,3
9378,Whitefield,3589.0,5.0,400.0,4
9379,Whitefield,2134.0,4.0,118.0,3
9382,Whitefield,905.0,1.0,60.0,1
9388,Whitefield,1452.0,3.0,90.0,3
9389,Whitefield,2850.0,5.0,240.0,4
9392,Whitefield,2830.0,5.0,190.0,4
9393,Whitefield,1295.0,2.0,78.5,2
9394,Whitefield,840.0,1.0,57.6,1
9395,Whitefield,640.0,1.0,19.83,1
9396,Whitefield,1991.0,3.0,104.0,3
9397,Whitefield,10200.0,4.0,1250.0,4
9401,Whitefield,1655.0,3.0,97.0,3
9402,Whitefield,1850.0,3.0,150.0,3
9403,Whitefield,1200.0,3.0,67.77,3
9404,Whitefield,1290.0,2.0,90.0,2
9407,Whitefield,1216.0,2.0,75.0,2
9408,Whitefield,1356.0,2.0,94.84,2
9409,Whitefield,1338.0,2.0,103.0,2
9410,Whitefield,4097.0,3.0,400.0,3
9413,Whitefield,3450.0,4.0,208.0,3
9417,Whitefield,1267.0,2.0,90.33,2
9418,Whitefield,5000.0,5.0,550.0,4
9420,Whitefield,1836.0,3.0,125.0,3
9422,Whitefield,2297.0,5.0,269.0,5
9423,Whitefield,3596.0,3.0,200.0,3
9424,Whitefield,1275.0,2.0,65.0,3
9427,Whitefield,1216.0,2.0,82.0,2
9428,Whitefield,1495.0,3.0,88.0,2
9429,Whitefield,1564.0,3.0,103.0,3
9430,Whitefield,1585.0,3.0,84.0,3
9433,Whitefield,1558.0,3.0,90.0,3
9434,Whitefield,1216.0,2.0,75.0,2
9435,Whitefield,1500.0,3.0,250.0,3
9436,Whitefield,1227.0,2.0,70.0,2
9437,Whitefield,1704.0,3.0,120.0,3
9439,Whitefield,1256.0,2.0,73.0,2
9442,Whitefield,1300.0,2.0,78.0,2
9443,Whitefield,1570.0,3.0,88.0,3
9444,Whitefield,4290.0,5.0,625.0,4
9445,Whitefield,1216.0,2.0,84.03,2
9447,Whitefield,1216.0,2.0,72.5,2
9449,Whitefield,2025.0,4.0,115.0,3
9450,Whitefield,1920.0,5.0,250.0,4
9451,Whitefield,7200.0,5.0,900.0,5
9452,Whitefield,1346.0,2.0,100.0,3
9456,Whitefield,2990.0,3.0,198.0,4
9458,Whitefield,2500.0,4.0,420.0,4
9460,Whitefield,1496.0,2.0,718.0,3
9461,Whitefield,1720.0,3.0,98.97,3
9462,Whitefield,1600.0,3.0,95.0,3
9463,Whitefield,1655.0,3.0,108.0,3
9464,Whitefield,1740.0,3.0,95.0,3
9466,Whitefield,1350.0,2.0,88.0,2
9468,Whitefield,1216.0,2.0,80.0,2
9469,Whitefield,2900.0,4.0,225.0,4
9470,Whitefield,1340.0,2.0,101.0,2
9472,Whitefield,2000.0,4.0,312.0,4
9473,Whitefield,1500.0,3.0,78.57,3
9474,Whitefield,1626.0,3.0,85.0,3
9476,Whitefield,1100.0,2.0,65.0,2
9478,Whitefield,1270.0,2.0,65.0,3
9479,Whitefield,3117.0,3.0,261.0,3
9480,Whitefield,1216.0,2.0,73.0,2
9482,Whitefield,3150.0,3.0,290.0,3
9484,Whitefield,2956.0,5.0,234.0,4
9488,Whitefield,2247.0,3.0,145.0,3
9489,Whitefield,3940.0,5.0,265.0,4
9491,Whitefield,1160.0,2.0,67.0,2
9492,Whitefield,1600.0,4.0,300.0,4
9494,Whitefield,1180.0,2.0,77.0,2
9495,Whitefield,2140.0,3.0,139.0,3
9496,Whitefield,1314.0,2.0,84.0,2
9499,Whitefield,1012.0,2.0,58.0,2
9503,Whitefield,1500.0,6.0,155.0,5
9504,Whitefield,1431.0,3.0,85.0,3
9505,Whitefield,524.0,1.0,29.0,1
9507,Whitefield,2135.0,3.0,149.0,4
9509,Whitefield,3075.0,2.0,188.0,4
9510,Whitefield,1760.0,3.0,160.0,3
9511,Whitefield,1655.0,3.0,110.0,3
9512,Whitefield,840.0,1.0,57.0,1
9513,Whitefield,1725.0,3.0,106.0,3
9515,Whitefield,2064.0,5.0,225.0,4
9516,Whitefield,4800.0,4.0,600.0,3
9518,Whitefield,516.0,1.0,39.0,1
9520,Whitefield,6000.0,4.0,410.0,4
9521,Whitefield,1639.0,3.0,107.0,3
9522,Whitefield,1820.0,3.0,113.0,3
9524,Whitefield,3565.0,4.0,218.0,4
9525,Whitefield,3410.0,5.0,253.0,4
9528,Whitefield,6000.0,6.0,700.0,4
9529,Whitefield,4500.0,4.0,330.0,4
9530,Whitefield,1250.0,2.0,85.0,2
9532,Whitefield,1277.0,2.0,77.0,2
9533,Whitefield,1820.0,3.0,140.0,3
9534,Whitefield,3453.0,4.0,247.0,4
9540,Whitefield,2280.0,4.0,125.0,3
9541,Whitefield,2882.0,5.0,200.0,4
9543,Whitefield,1639.5,3.0,92.63,3
9546,Whitefield,1190.0,2.0,70.0,2
9547,Whitefield,4800.0,4.0,550.0,4
9549,Whitefield,1270.0,2.0,94.0,2
9550,Whitefield,1220.0,2.0,89.0,2
9553,Whitefield,3758.0,3.0,300.0,3
9554,Whitefield,1575.0,4.0,250.0,4
9559,Whitefield,1216.0,2.0,72.0,2
9561,Whitefield,5400.0,5.0,475.0,4
9562,Whitefield,1396.0,3.0,74.0,3
9571,Whitefield,1615.0,3.0,96.9,3
9577,Whitefield,1200.0,2.0,70.0,2
9580,Whitefield,1216.0,2.0,75.0,2
9582,Whitefield,2321.0,4.0,157.0,3
9583,Whitefield,4007.0,4.0,530.0,4
9584,Whitefield,1224.0,2.0,75.0,2
9585,Whitefield,1655.0,3.0,113.0,3
9588,Whitefield,4000.0,5.0,540.0,6
9592,Whitefield,1200.0,3.0,67.75,3
9594,Whitefield,1270.0,2.0,110.0,2
9595,Whitefield,1660.0,3.0,110.0,3
9596,Whitefield,1270.0,2.0,105.0,2
9598,Whitefield,1344.0,3.0,130.0,4
9599,Whitefield,1173.0,2.0,78.2,2
9600,Whitefield,1362.0,2.0,85.0,2
9602,Whitefield,1457.0,2.0,105.0,3
9603,Whitefield,1720.0,3.0,128.0,3
9607,Whitefield,1564.0,3.0,103.0,3
9611,Whitefield,1639.0,3.0,107.0,3
9612,Whitefield,1760.0,3.0,139.0,3
9613,Whitefield,613.0,1.0,48.0,1
9614,Whitefield,1730.0,3.0,125.0,3
9616,Whitefield,877.0,1.0,59.0,1
9620,Yelachenahalli,1464.0,2.0,105.0,3
9621,Yelachenahalli,2400.0,1.0,150.0,2
9622,Yelachenahalli,1800.0,3.0,220.0,4
9623,Yelachenahalli,1700.0,3.0,130.0,3
9624,Yelachenahalli,1130.0,2.0,40.0,2
9625,Yelachenahalli,1080.0,2.0,55.0,2
9626,Yelachenahalli,1400.0,2.0,78.0,2
9627,Yelachenahalli,1080.0,2.0,38.0,2
9629,Yelachenahalli,800.0,1.0,30.0,2
9630,Yelachenahalli,1100.0,2.0,60.0,2
9632,Yelachenahalli,1200.0,2.0,160.0,2
9633,Yelachenahalli,1110.0,2.0,110.0,2
9634,Yelachenahalli,1103.0,2.0,55.0,2
9635,Yelachenahalli,1000.0,2.0,50.0,2
9636,Yelahanka,2475.0,4.0,186.0,4
9637,Yelahanka,660.0,1.0,48.0,1
9639,Yelahanka,1326.0,2.0,78.0,2
9641,Yelahanka,1327.0,2.0,98.0,2
9649,Yelahanka,1705.0,3.0,95.0,3
9651,Yelahanka,3206.0,5.0,270.0,4
9652,Yelahanka,1234.0,2.0,80.0,2
9653,Yelahanka,1315.0,2.0,85.0,2
9654,Yelahanka,1170.0,2.0,62.5,2
9656,Yelahanka,697.0,1.0,45.0,1
9657,Yelahanka,1120.0,2.0,55.0,2
9659,Yelahanka,2195.0,4.0,127.0,3
9660,Yelahanka,1075.0,2.0,51.5,2
9661,Yelahanka,1614.0,3.0,95.0,3
9663,Yelahanka,628.0,1.0,24.0,1
9664,Yelahanka,2710.0,3.0,251.0,3
9665,Yelahanka,3770.0,6.0,110.0,6
9666,Yelahanka,1537.0,3.0,120.0,3
9669,Yelahanka,654.0,1.0,38.4,1
9676,Yelahanka,1300.0,2.0,65.0,2
9677,Yelahanka,1825.0,3.0,105.0,3
9678,Yelahanka,1603.0,3.0,96.0,3
9679,Yelahanka,1304.0,2.0,79.0,2
9680,Yelahanka,1550.0,3.0,120.0,3
9681,Yelahanka,1610.0,3.0,115.0,3
9685,Yelahanka,915.0,2.0,48.0,2
9687,Yelahanka,4346.0,4.0,450.0,4
9688,Yelahanka,1517.0,3.0,76.3,3
9692,Yelahanka,1327.0,2.0,85.0,2
9693,Yelahanka,4025.0,5.0,800.0,4
9696,Yelahanka,1566.0,3.0,97.0,3
9698,Yelahanka,1653.0,3.0,120.0,3
9699,Yelahanka,1275.0,2.0,95.0,3
9700,Yelahanka,1270.0,2.0,78.0,2
9701,Yelahanka,1400.0,2.0,80.54,3
9703,Yelahanka,1322.0,2.0,86.0,2
9704,Yelahanka,1100.0,2.0,70.0,2
9705,Yelahanka,1200.0,2.0,70.0,2
9708,Yelahanka,2675.0,4.0,140.0,4
9710,Yelahanka,654.0,1.0,37.0,1
9712,Yelahanka,1465.0,3.0,80.01,3
9715,Yelahanka,2100.0,4.0,180.0,4
9717,Yelahanka,1692.0,3.0,83.0,3
9718,Yelahanka,1033.0,2.0,52.58,2
9719,Yelahanka,1390.0,2.0,65.31,2
9720,Yelahanka,1040.0,2.0,48.86,2
9722,Yelahanka,2145.0,3.0,125.0,3
9723,Yelahanka,1800.0,4.0,180.0,4
9725,Yelahanka,1322.0,2.0,75.0,2
9728,Yelahanka,602.0,1.0,26.0,1
9729,Yelahanka,1100.0,2.0,60.0,2
9730,Yelahanka,1614.0,2.0,100.0,3
9731,Yelahanka,1890.0,3.0,108.0,3
9732,Yelahanka,1556.0,3.0,86.0,3
9733,Yelahanka,1610.0,4.0,85.0,3
9735,Yelahanka,651.0,1.0,17.5,1
9737,Yelahanka,1260.0,2.0,59.2,2
9738,Yelahanka,1102.0,2.0,52.0,2
9740,Yelahanka,1859.0,3.0,108.0,3
9742,Yelahanka,1322.0,2.0,80.0,2
9745,Yelahanka,845.0,2.0,43.0,2
9746,Yelahanka,2600.0,4.0,175.0,4
9747,Yelahanka,1305.0,2.0,78.0,2
9748,Yelahanka,1180.0,2.0,56.0,2
9749,Yelahanka,1711.0,3.0,85.61,3
9750,Yelahanka,1315.0,2.0,75.0,2
9751,Yelahanka,3600.0,6.0,200.0,6
9753,Yelahanka,26136.0,1.0,150.0,1
9754,Yelahanka,1390.0,2.0,70.21,2
9755,Yelahanka,1614.0,3.0,95.0,3
9756,Yelahanka,1075.0,1.0,19.5,1
9757,Yelahanka,1650.0,3.0,105.0,3
9762,Yelahanka,3990.0,4.0,260.0,4
9763,Yelahanka,1620.0,3.0,90.0,3
9764,Yelahanka,654.0,1.0,36.25,1
9765,Yelahanka,1614.0,3.0,93.0,3
9766,Yelahanka,694.0,1.0,30.84,1
9767,Yelahanka,1115.0,2.0,60.0,2
9768,Yelahanka,2317.0,4.0,140.0,3
9769,Yelahanka,1653.0,3.0,93.0,3
9770,Yelahanka,654.0,1.0,38.0,1
9772,Yelahanka,1445.0,2.0,82.0,2
9773,Yelahanka,1225.0,2.0,62.0,2
9774,Yelahanka,602.0,1.0,38.0,1
9775,Yelahanka,697.0,1.0,35.0,1
9777,Yelahanka,682.0,1.0,36.23,1
9778,Yelahanka,1023.0,2.0,52.59,2
9779,Yelahanka,1560.0,2.0,98.0,3
9780,Yelahanka,1780.0,3.0,107.0,3
9781,Yelahanka,1076.0,2.0,78.0,2
9782,Yelahanka,1000.0,1.0,14.0,1
9783,Yelahanka,1342.0,2.0,75.0,3
9784,Yelahanka,1823.0,3.0,103.0,3
9785,Yelahanka,1792.0,3.0,104.0,3
9786,Yelahanka,1304.0,2.0,69.97,2
9789,Yelahanka,1300.0,2.0,69.23,2
9790,Yelahanka,1705.0,3.0,91.0,3
9791,Yelahanka,4025.0,6.0,350.0,4
9794,Yelahanka,1835.0,3.0,108.0,3
9795,Yelahanka,1847.0,3.0,92.0,3
9797,Yelahanka,1890.0,3.0,109.0,3
9798,Yelahanka,700.0,1.0,38.0,1
9799,Yelahanka,1491.0,3.0,85.0,3
9800,Yelahanka,2088.0,5.0,110.0,4
9801,Yelahanka,1330.0,2.0,93.65,2
9805,Yelahanka,3019.0,6.0,190.0,4
9808,Yelahanka,1600.0,3.0,100.0,3
9811,Yelahanka,1200.0,2.0,60.0,2
9812,Yelahanka,1705.0,3.0,85.0,3
9813,Yelahanka,1350.0,2.0,85.0,3
9815,Yelahanka,1633.0,3.0,110.0,3
9816,Yelahanka,827.5,1.0,42.535,1
9818,Yelahanka,1355.0,2.0,75.0,3
9820,Yelahanka,1756.0,3.0,125.0,3
9823,Yelahanka,1104.0,2.0,58.0,2
9825,Yelahanka,1175.0,2.0,67.77,2
9826,Yelahanka,1322.0,2.0,77.9,2
9827,Yelahanka,602.0,1.0,33.0,1
9828,Yelahanka,1315.0,2.0,77.0,2
9831,Yelahanka,2650.0,4.0,223.0,4
9833,Yelahanka,567.0,1.0,25.0,1
9835,Yelahanka,602.0,2.0,30.0,1
9836,Yelahanka,1362.0,2.0,66.0,2
9837,Yelahanka,1234.0,2.0,80.0,2
9840,Yelahanka,1180.0,2.0,55.0,2
9841,Yelahanka,1267.0,3.0,78.0,2
9842,Yelahanka,1360.0,2.0,78.19,2
9844,Yelahanka New Town,650.0,1.0,33.0,1
9845,Yelahanka New Town,500.0,1.0,20.0,1
9846,Yelahanka New Town,440.0,1.0,16.5,1
9847,Yelahanka New Town,960.0,2.0,18.0,1
9850,Yelahanka New Town,650.0,1.0,20.0,1
9851,Yelahanka New Town,1200.0,2.0,130.0,2
9852,Yelahanka New Town,350.0,1.0,13.5,1
9854,Yelahanka New Town,4000.0,2.0,899.0,4
9855,Yelahanka New Town,1385.0,2.0,65.0,2
9856,Yelahanka New Town,680.0,1.0,80.0,2
9857,Yelahanka New Town,500.0,2.0,24.0,1
9858,Yelahanka New Town,650.0,1.0,17.0,1
9859,Yelahanka New Town,450.0,1.0,16.0,1
9861,Yelahanka New Town,960.0,2.0,50.0,2
9863,Yelahanka New Town,2700.0,3.0,350.0,3
9866,Yelahanka New Town,450.0,1.0,15.0,1
9867,Yelahanka New Town,500.0,1.0,18.0,1
9870,Yelahanka New Town,2200.0,2.0,180.0,2
9871,Yelahanka New Town,488.0,1.0,20.0,1
9872,Yelahanka New Town,1100.0,2.0,58.0,2
9873,Yelahanka New Town,860.0,1.0,31.0,2
9875,Yelahanka New Town,1000.0,2.0,44.0,2
9876,Yelahanka New Town,650.0,1.0,18.0,1
9877,Yelahanka New Town,600.0,2.0,80.0,2
9879,Yelahanka New Town,1740.0,3.0,150.0,3
9880,Yelahanka New Town,1290.0,2.0,70.0,2
9882,Yelenahalli,1240.0,2.0,47.12,2
9883,Yelenahalli,1200.0,2.0,46.17,2
9884,Yelenahalli,1159.0,2.0,60.0,2
9885,Yelenahalli,1056.0,2.0,33.0,2
9887,Yelenahalli,1260.0,2.0,47.88,2
9888,Yelenahalli,1090.0,2.0,54.0,2
9890,Yelenahalli,1175.0,2.0,50.0,2
9891,Yelenahalli,1650.0,3.0,68.0,3
9892,Yelenahalli,1200.0,2.0,45.6,2
9893,Yelenahalli,1200.0,2.0,46.17,2
9894,Yelenahalli,1160.0,2.0,44.08,2
9896,Yeshwanthpur,1693.0,3.0,108.0,3
9897,Yeshwanthpur,667.0,1.0,36.85,1
9898,Yeshwanthpur,1950.0,4.0,130.0,4
9900,Yeshwanthpur,665.0,1.0,36.85,1
9903,Yeshwanthpur,1523.0,3.0,170.0,3
9905,Yeshwanthpur,671.0,1.0,36.85,1
9906,Yeshwanthpur,1852.0,3.0,160.0,3
9907,Yeshwanthpur,1277.5,2.0,95.815,2
9908,Yeshwanthpur,668.0,1.0,36.85,1
9909,Yeshwanthpur,1185.0,2.0,75.84,2
9910,Yeshwanthpur,1195.0,2.0,100.0,2
9911,Yeshwanthpur,1826.0,3.0,165.0,3
9912,Yeshwanthpur,1313.0,3.0,96.0,3
9913,Yeshwanthpur,1400.0,2.0,100.0,2
9916,Yeshwanthpur,673.0,1.0,36.85,1
9917,Yeshwanthpur,717.0,2.0,49.475,2
9920,Yeshwanthpur,605.0,1.0,41.745,1
9923,Yeshwanthpur,669.0,1.0,36.85,1
9925,Yeshwanthpur,3027.0,4.0,260.0,3
9927,Yeshwanthpur,1200.0,4.0,110.0,4
9929,Yeshwanthpur,670.0,1.0,36.85,1
9932,Yeshwanthpur,1240.0,2.0,80.0,2
9933,Yeshwanthpur,1713.0,3.0,110.0,3
9934,Yeshwanthpur,400.0,1.0,55.0,1
9936,Yeshwanthpur,1541.0,2.0,130.0,2
9938,Yeshwanthpur,1362.0,2.0,100.0,2
9939,Yeshwanthpur,666.0,1.0,36.8,1
9940,Yeshwanthpur,770.0,1.0,70.0,2
9941,Yeshwanthpur,1856.0,4.0,180.0,3
9942,Yeshwanthpur,1855.0,3.0,140.0,3
9944,Yeshwanthpur,1165.0,2.0,85.0,2
9945,Yeshwanthpur,1860.0,3.0,168.0,3
9948,Yeshwanthpur,1825.0,3.0,145.0,3
9950,Yeshwanthpur,994.0,2.0,54.67,1
9951,Yeshwanthpur,650.0,1.0,40.0,1
9952,Yeshwanthpur,1855.0,3.0,140.0,3
9953,Yeshwanthpur,1500.0,3.0,100.0,3
9955,Yeshwanthpur,1700.0,5.0,300.0,5
9959,Yeshwanthpur,674.0,1.0,36.85,1
9961,Yeshwanthpur,672.0,1.0,36.85,1
9964,Yeshwanthpur,1195.0,2.0,100.0,2
9965,Yeshwanthpur,1692.0,3.0,108.0,3
9967,Yeshwanthpur,2500.0,5.0,185.0,6
9972,Yeshwanthpur,1855.0,3.0,135.0,3
9973,Yeshwanthpur,1876.0,3.0,160.0,3
9975,other,2770.0,4.0,290.0,3
9978,other,600.0,1.0,38.0,1
9981,other,1500.0,2.0,185.0,2
9985,other,2511.0,3.0,205.0,3
9986,other,1660.0,2.0,105.0,3
9989,other,1200.0,3.0,90.0,3
9994,other,1800.0,3.0,120.0,3
9997,other,1870.0,3.0,110.0,3
9998,other,1200.0,4.0,210.0,4
9999,other,1260.0,2.0,85.05,3
10001,other,2795.0,4.0,235.0,3
10003,other,1904.0,3.0,150.0,3
10004,other,2000.0,3.0,175.0,3
10007,other,1500.0,3.0,100.0,3
10008,other,1846.0,3.0,300.0,3
10010,other,1783.0,3.0,115.0,3
10011,other,912.0,2.0,70.0,3
10014,other,1580.0,3.0,100.0,3
10017,other,2405.0,4.0,260.0,3
10027,other,4050.0,3.0,280.0,3
10034,other,900.0,2.0,110.0,2
10039,other,1560.0,3.0,115.0,3
10042,other,1200.0,4.0,165.0,4
10044,other,1645.0,3.0,95.0,3
10047,other,1350.0,2.0,140.0,3
10048,other,1800.0,3.0,150.0,3
10050,other,2000.0,3.0,365.0,3
10051,other,1762.0,3.0,125.0,3
10053,other,1200.0,3.0,90.0,3
10054,other,1500.0,4.0,230.0,4
10055,other,2023.71,3.0,275.0,3
10058,other,1200.0,4.0,175.0,4
10059,other,1000.0,2.0,165.0,2
10063,other,2150.0,4.0,240.0,3
10066,other,1200.0,4.0,200.0,4
10067,other,3309.0,4.0,325.0,4
10068,other,5000.0,9.0,360.0,11
10070,other,1150.0,2.0,126.0,2
10071,other,1200.0,4.0,230.0,4
10077,other,1753.0,3.0,120.0,3
10082,other,1200.0,3.0,165.0,4
10083,other,700.0,1.0,41.0,1
10085,other,1595.0,3.0,115.0,3
10086,other,1353.0,2.0,110.0,2
10087,other,1200.0,2.0,85.0,1
10090,other,3000.0,3.0,528.0,5
10091,other,1325.0,2.0,90.0,3
10092,other,2610.0,3.0,499.0,3
10099,other,1544.0,3.0,120.0,3
10101,other,540.0,1.0,36.0,1
10102,other,1578.0,3.0,180.0,3
10105,other,416.0,1.0,18.5,1
10108,other,600.0,1.0,90.0,1
10109,other,834.0,1.0,60.0,1
10110,other,1125.0,4.0,70.0,3
10111,other,3000.0,5.0,260.0,4
10114,other,469.0,1.0,25.0,1
10116,other,4000.0,3.0,660.0,3
10120,other,1630.0,2.0,200.0,2
10122,other,1200.0,2.0,70.0,3
10123,other,1350.0,3.0,77.0,3
10124,other,4046.0,4.0,445.0,4
10125,other,1180.0,2.0,78.34,3
10126,other,1355.0,2.0,115.0,2
10127,other,600.0,1.0,50.0,1
10128,other,1875.0,3.0,165.0,3
10129,other,600.0,2.0,55.0,2
10132,other,1750.0,3.0,120.0,3
10135,other,1092.0,2.0,98.5,3
10138,other,1855.0,3.0,225.0,3
10142,other,425.0,1.0,20.03,1
10144,other,600.0,1.0,60.0,1
10145,other,1468.0,2.0,140.0,2
10146,other,4300.0,5.0,550.0,4
10151,other,1352.0,3.0,135.0,3
10154,other,3761.0,3.0,660.0,3
10155,other,1200.0,3.0,95.0,4
10156,other,1976.0,3.0,184.0,3
10157,other,5500.0,4.0,600.0,4
10158,other,2400.0,4.0,640.0,4
10159,other,1200.0,3.0,95.0,3
10163,other,686.0,1.0,17.0,1
10164,other,1410.0,1.0,233.0,2
10165,other,1250.0,2.0,200.0,2
10166,other,1300.0,1.0,200.0,1
10168,other,1500.0,4.0,180.0,4
10172,other,1500.0,2.0,95.0,3
10173,other,1300.0,1.0,115.0,2
10174,other,530.0,1.0,20.0,1
10182,other,950.0,1.0,40.0,1
10185,other,1215.0,4.0,205.0,4
10188,other,3968.0,5.0,900.0,6
10191,other,1480.0,3.0,90.0,3
10192,other,3300.0,14.0,500.0,9
10193,other,1600.0,3.0,90.0,3
10194,other,720.0,2.0,120.0,2
10195,other,1200.0,4.0,135.0,4
10197,other,1500.0,3.0,115.0,3
10198,other,2400.0,5.0,775.0,4
10199,other,1824.0,3.0,125.0,3
10200,other,750.0,1.0,56.25,1
10206,other,4000.0,4.0,675.0,4
10209,other,2400.0,3.0,170.0,3
10211,other,1500.0,2.0,98.0,3
10212,other,3095.0,3.0,350.0,3
10214,other,1200.0,1.0,28.0,1
10215,other,1500.0,3.0,100.0,3
10219,other,1560.0,3.0,188.0,3
10222,other,485.0,1.0,15.0,1
10228,other,1200.0,3.0,130.0,3
10230,other,1596.0,3.0,105.0,3
10234,other,4634.0,4.0,1015.0,3
10235,other,1200.0,3.0,85.0,3
10238,other,1515.0,3.0,88.0,3
10244,other,4346.0,5.0,500.0,4
10246,other,2200.0,3.0,187.0,3
10247,other,3329.0,3.0,330.0,3
10248,other,3600.0,4.0,300.0,4
10249,other,3500.0,3.0,450.0,4
10253,other,1535.0,3.0,95.0,3
10258,other,700.0,1.0,150.0,1
10259,other,2197.0,4.0,280.0,3
10262,other,1600.0,3.0,172.0,4
10263,other,1450.0,2.0,85.0,3
10264,other,2000.0,3.0,166.0,4
10265,other,1420.0,1.0,220.0,2
10269,other,1756.0,3.0,100.0,3
10270,other,1532.0,3.0,92.0,3
10271,other,1650.0,3.0,110.0,3
10273,other,1010.0,2.0,148.0,2
10275,other,1525.0,2.0,122.0,3
10279,other,2400.0,3.0,200.0,4
10280,other,1000.0,2.0,130.0,2
10284,other,1390.0,3.0,120.0,3
10291,other,2500.0,3.0,250.0,3
10292,other,2200.0,4.0,350.0,3
10297,other,1168.0,3.0,70.0,3
10299,other,2100.0,4.0,155.0,4
10301,other,1515.0,3.0,93.93,3
10307,other,2000.0,3.0,210.0,3
10309,other,1760.0,3.0,176.0,3
10310,other,595.0,1.0,42.0,1
10316,other,2200.0,4.0,235.0,4
10318,other,2780.0,5.0,480.0,4
10319,other,1700.0,2.0,550.0,4
10321,other,1450.0,1.0,230.0,2
10323,other,2400.0,5.0,625.0,5
10328,other,1650.0,3.0,175.0,3
10334,other,1250.0,2.0,80.0,3
10335,other,1650.0,4.0,160.0,3
10337,other,1225.0,2.0,150.0,2
10339,other,3675.0,4.0,367.0,4
10340,other,1200.0,2.0,150.0,2
10345,other,1614.0,3.0,110.0,3
10348,other,1480.0,3.0,90.0,3
10354,other,2479.13,3.0,215.0,3
10355,other,1100.0,2.0,106.0,2
10358,other,1925.0,3.0,120.0,3
10359,other,650.0,1.0,26.0,1
10361,other,2000.0,3.0,207.0,3
10362,other,1050.0,2.0,110.0,2
10364,other,2204.0,2.0,305.0,3
10370,other,1685.0,2.0,110.0,3
10372,other,1550.0,3.0,110.0,3
10373,other,500.0,1.0,20.0,1
10375,other,3155.0,4.0,370.0,3
10376,other,1765.0,3.0,105.0,3
10379,other,2045.0,4.0,154.0,3
10382,other,581.91,2.0,25.0,1
10383,other,1158.0,2.0,85.0,3
10388,other,4750.0,5.0,600.0,4
10389,other,1350.0,3.0,195.0,3
10390,other,2400.0,5.0,350.0,4
10391,other,1840.0,3.0,155.0,3
10392,other,1350.0,2.0,185.0,2
10394,other,1340.0,2.0,100.0,3
